								
p84243	Histone H3.3	H3	Homo sapiens	2	q9y6k1	DNA (cytosine-5)-methyltransferase 3A	ADDz_Dnmt3a	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	2	q86x55	Histone-arginine methyltransferase CARM1	AdoMet_MTases	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
	N-TERMINAL FRAGMENT OF HISTONE H3	H3		2	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
	N-terminal fragment of histone H3	H3		2	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	2	p55201	Peregrin	BR140_related	Homo sapiens
	Histone H3(1-21)K4Ac	H3	Homo sapiens	2	q6pl18	ATPase family AAA domain-containing protein 2	Bromo_AAA	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q03164	Histone-lysine N-methyltransferase 2A	Bromo_ALL-1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	p55201	Peregrin	Bromo_brd1_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q15059	Bromodomain-containing protein 3	Bromo_Brdt_II_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	o14646	Chromodomain-helicase-DNA-binding protein 1	CHROMO	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	o14646	Chromodomain-helicase-DNA-binding protein 1	Chromo	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q13185	Chromobox protein homolog 3	Chromo_shadow	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	2	q8tf76	Serine/threonine-protein kinase haspin	DUF3635	Homo sapiens
	HISTONE H3.1T	H3	Homo sapiens	2	o75164	Lysine-specific demethylase 4A	JmjC	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	o75164	Lysine-specific demethylase 4A	JmjC	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	o94953	Lysine-specific demethylase 4B	JmjC	Homo sapiens
p49450	Histone H3-like centromeric protein A	H3	Homo sapiens	2	q9bv86	N-terminal Xaa-Pro-Lys N-methyltransferase 1	Methyltransf_PK	Homo sapiens
	10-mer peptide from histone H3	H3		2	q9um07	Protein-arginine deiminase type-4	PAD	Homo sapiens
	H3 peptide	H3		2	p07711	Cathepsin L1	Peptidase_C1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	p55197	Protein AF-10	PHD_AF10_AF17	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q9btc0	Death-inducer obliterator 1	PHD_DIDO1_like	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	2	q8izd2	Inactive histone-lysine N-methyltransferase 2E	PHD_MLL5	Homo sapiens
	H3K4Me3 peptide	H3		2	o75151	Lysine-specific demethylase PHF2	PHD_PHF2	Homo sapiens
	Histone H3	H3		2	q96bd5	PHD finger protein 21A	PHD_PHF21A	Homo sapiens
	HISTONE H3 TAIL	H3	Homo sapiens	2	q9y3y4	Pygopus homolog 1	PHD_PYGO1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q5vwg9	Transcription initiation factor TFIID subunit 3	PHD_TAF3	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	p23497	Nuclear autoantigen Sp-100	PHD_TIF1_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q9upn9	E3 ubiquitin-protein ligase TRIM33	PHD_TIF1gamma	Homo sapiens
	Histone H3 peptide	H3	Homo sapiens	2	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	2	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
	histone H3 peptide	H3		2	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q92784	Zinc finger protein DPF3	PHD1_DPF3	Homo sapiens
	H3K4me0	H3		2	q9ugl1	Lysine-specific demethylase 5B	PHD1_KDM5B	Homo sapiens
k7emv3	Histone H3	H3	Homo sapiens	2	q92794	Histone acetyltransferase KAT6A	PHD1_MOZ	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q92794	Histone acetyltransferase KAT6A	PHD1_MOZ	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q12830	Nucleosome-remodeling factor subunit BPTF	PHD2_3_BPTF	Homo sapiens
	Histone H3(1-15)K4me2 peptide	H3		2	q12830	Nucleosome-remodeling factor subunit BPTF	PHD2_3_BPTF	Homo sapiens
	histone H3, N-terminal	H3		2	q12830	Nucleosome-remodeling factor subunit BPTF	PHD2_3_BPTF	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q14839	Chromodomain-helicase-DNA-binding protein 4	PHD2_CHD_II	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q92784	Zinc finger protein DPF3	PHD2_d4	Homo sapiens
k7emv3	Histone H3	H3	Homo sapiens	2	q92794	Histone acetyltransferase KAT6A	PHD2_KAT6A_6B	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q92794	Histone acetyltransferase KAT6A	PHD2_KAT6A_6B	Homo sapiens
q92133	Histone H3	H3	Homo sapiens	2	p29375	Lysine-specific demethylase 5A	PHD3_KDM5A	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q03164	Histone-lysine N-methyltransferase 2A	PHD3_KMT2A	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	2	q9bz95	Histone-lysine N-methyltransferase NSD3	PHD5_NSD3	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	2	q9byw2	Histone-lysine N-methyltransferase SETD2	PostSET	Homo sapiens
p68433	Histone H3.1	H3	Homo sapiens	2	q03164	Histone-lysine N-methyltransferase 2A	SET	Homo sapiens
q6nxt2	Histone H3.3C	H3	Homo sapiens	2	q8nez4	Histone-lysine N-methyltransferase 2C	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q9h9b1	Histone-lysine N-methyltransferase EHMT1	SET	Homo sapiens
	Histone H3	H3		2	q9h9b1	Histone-lysine N-methyltransferase EHMT1	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q96kq7	Histone-lysine N-methyltransferase EHMT2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q15910	Histone-lysine N-methyltransferase EZH2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q9byw2	Histone-lysine N-methyltransferase SETD2	SET	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	2	q9byw2	Histone-lysine N-methyltransferase SETD2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q8wts6	Histone-lysine N-methyltransferase SETD7	SET	Homo sapiens
q5tec6	Histone H3	H3	Homo sapiens	2	q9y657	Spindlin-1	Spin-Ssty	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	2	q9y657	Spindlin-1	Spin-Ssty	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q9bpz2	Spindlin-2B	Spin-Ssty	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q56a73	Spindlin-4	Spin-Ssty	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	o75164	Lysine-specific demethylase 4A	TUDOR	Homo sapiens
q6txq4	H3L-like histone	H3	Homo sapiens	2	o43189	PHD finger protein 1	TUDOR	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	p62979	Ubiquitin-40S ribosomal protein S27a	Ubiquitin	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	H3 HISTONE	H3		2	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	Histone H3	H3		2	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	Histone H3 K4-Me 9-residue peptide	H3		2	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	Histone H3 K4-Me2 9-residue peptide	H3		2	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	Histone H3 K4-Me3 9-residue peptide	H3		2	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	N-alpha acetylated form of histone H3	H3		2	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	histone H3 lys-4 dimethylated	H3		2	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	p42568	Protein AF-9	YEATS	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q9ulm3	YEATS domain-containing protein 2	YEATS	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	2	q14149	MORC family CW-type zinc finger protein 3	zf-CW	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	2	q14149	MORC family CW-type zinc finger protein 3	zf-CW	Homo sapiens
a8k4y7	Histone H3	H3	Homo sapiens	2	q9h0m4	Zinc finger CW-type PWWP domain protein 1	zf-CW	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	2	q504y3	Zinc finger CW-type PWWP domain protein 2	zf-CW	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	p63104	14-3-3 protein zeta/delta	14-3-3_beta_zeta	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	p46100	Transcriptional regulator ATRX	ADDz_ATRX	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	p46100	Transcriptional regulator ATRX	ADDz_ATRX	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	q9y6k1	DNA (cytosine-5)-methyltransferase 3A	ADDz_Dnmt3a	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	3	p55201	Peregrin	BR140_related	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q03164	Histone-lysine N-methyltransferase 2A	Bromo_ALL-1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	p55201	Peregrin	Bromo_brd1_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q15059	Bromodomain-containing protein 3	Bromo_Brdt_II_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	o15164	Transcription intermediary factor 1-alpha	Bromo_tif1_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	o14646	Chromodomain-helicase-DNA-binding protein 1	CHROMO	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	o14646	Chromodomain-helicase-DNA-binding protein 1	Chromo	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q13185	Chromobox protein homolog 3	Chromo_shadow	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	3	q8tf76	Serine/threonine-protein kinase haspin	DUF3635	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q6b0i6	Lysine-specific demethylase 4D	JmjC	Homo sapiens
p49450	Histone H3-like centromeric protein A	H3	Homo sapiens	3	q9bv86	N-terminal Xaa-Pro-Lys N-methyltransferase 1	Methyltransf_PK	Homo sapiens
	10-mer peptide from histone H3	H3		3	q9um07	Protein-arginine deiminase type-4	PAD	Homo sapiens
	H3 peptide	H3		3	p07711	Cathepsin L1	Peptidase_C1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	p55197	Protein AF-10	PHD_AF10_AF17	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9btc0	Death-inducer obliterator 1	PHD_DIDO1_like	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	q8izd2	Inactive histone-lysine N-methyltransferase 2E	PHD_MLL5	Homo sapiens
	H3K4Me3 peptide	H3		3	o75151	Lysine-specific demethylase PHF2	PHD_PHF2	Homo sapiens
	Histone H3	H3		3	q96bd5	PHD finger protein 21A	PHD_PHF21A	Homo sapiens
	HISTONE H3 TAIL	H3	Homo sapiens	3	q9y3y4	Pygopus homolog 1	PHD_PYGO1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9y3y4	Pygopus homolog 1	PHD_PYGO1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q5vwg9	Transcription initiation factor TFIID subunit 3	PHD_TAF3	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	p23497	Nuclear autoantigen Sp-100	PHD_TIF1_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9upn9	E3 ubiquitin-protein ligase TRIM33	PHD_TIF1gamma	Homo sapiens
	Histone H3 peptide	H3	Homo sapiens	3	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
	histone H3 peptide	H3		3	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q92784	Zinc finger protein DPF3	PHD1_DPF3	Homo sapiens
	H3K4me0	H3		3	q9ugl1	Lysine-specific demethylase 5B	PHD1_KDM5B	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q12830	Nucleosome-remodeling factor subunit BPTF	PHD2_3_BPTF	Homo sapiens
	Histone H3(1-15)K4me2 peptide	H3		3	q12830	Nucleosome-remodeling factor subunit BPTF	PHD2_3_BPTF	Homo sapiens
	histone H3, N-terminal	H3		3	q12830	Nucleosome-remodeling factor subunit BPTF	PHD2_3_BPTF	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q14839	Chromodomain-helicase-DNA-binding protein 4	PHD2_CHD_II	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q92784	Zinc finger protein DPF3	PHD2_d4	Homo sapiens
k7emv3	Histone H3	H3	Homo sapiens	3	q92794	Histone acetyltransferase KAT6A	PHD2_KAT6A_6B	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q92794	Histone acetyltransferase KAT6A	PHD2_KAT6A_6B	Homo sapiens
q92133	Histone H3	H3	Homo sapiens	3	p29375	Lysine-specific demethylase 5A	PHD3_KDM5A	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q03164	Histone-lysine N-methyltransferase 2A	PHD3_KMT2A	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	q9bz95	Histone-lysine N-methyltransferase NSD3	PHD5_NSD3	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9byw2	Histone-lysine N-methyltransferase SETD2	PostSET	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	q9byw2	Histone-lysine N-methyltransferase SETD2	PostSET	Homo sapiens
p68433	Histone H3.1	H3	Homo sapiens	3	q03164	Histone-lysine N-methyltransferase 2A	SET	Homo sapiens
q6nxt2	Histone H3.3C	H3	Homo sapiens	3	q8nez4	Histone-lysine N-methyltransferase 2C	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9h9b1	Histone-lysine N-methyltransferase EHMT1	SET	Homo sapiens
	Histone H3	H3		3	q9h9b1	Histone-lysine N-methyltransferase EHMT1	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q96kq7	Histone-lysine N-methyltransferase EHMT2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q15910	Histone-lysine N-methyltransferase EZH2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9byw2	Histone-lysine N-methyltransferase SETD2	SET	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	q9byw2	Histone-lysine N-methyltransferase SETD2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q8wts6	Histone-lysine N-methyltransferase SETD7	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9nxa8	NAD-dependent protein deacylase sirtuin-5, mitochondrial	SIRT5_Af1_CobB	Homo sapiens
q5tec6	Histone H3	H3	Homo sapiens	3	q9y657	Spindlin-1	Spin-Ssty	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	3	q9y657	Spindlin-1	Spin-Ssty	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9bpz2	Spindlin-2B	Spin-Ssty	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q56a73	Spindlin-4	Spin-Ssty	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	3	q96t88	E3 ubiquitin-protein ligase UHRF1	TTD	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	o75164	Lysine-specific demethylase 4A	TUDOR	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q5t6s3	PHD finger protein 19	TUDOR	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	p62979	Ubiquitin-40S ribosomal protein S27a	Ubiquitin	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	H3 HISTONE	H3		3	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	Histone H3	H3		3	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	Histone H3 K4-Me 9-residue peptide	H3		3	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	Histone H3 K4-Me2 9-residue peptide	H3		3	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	Histone H3 K4-Me3 9-residue peptide	H3		3	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	N-alpha acetylated form of histone H3	H3		3	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	histone H3 lys-4 dimethylated	H3		3	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	p42568	Protein AF-9	YEATS	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	p42568	Protein AF-9	YEATS	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q9ulm3	YEATS domain-containing protein 2	YEATS	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	o95619	YEATS domain-containing protein 4	YEATS	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	3	q14149	MORC family CW-type zinc finger protein 3	zf-CW	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	q14149	MORC family CW-type zinc finger protein 3	zf-CW	Homo sapiens
a8k4y7	Histone H3	H3	Homo sapiens	3	q9h0m4	Zinc finger CW-type PWWP domain protein 1	zf-CW	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	3	q504y3	Zinc finger CW-type PWWP domain protein 2	zf-CW	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	p46100	Transcriptional regulator ATRX	ADDz_ATRX	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	4	p46100	Transcriptional regulator ATRX	ADDz_ATRX	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	4	q9y6k1	DNA (cytosine-5)-methyltransferase 3A	ADDz_Dnmt3a	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	4	q86x55	Histone-arginine methyltransferase CARM1	AdoMet_MTases	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
	N-TERMINAL FRAGMENT OF HISTONE H3	H3		4	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
	N-terminal fragment of histone H3	H3		4	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	4	p55201	Peregrin	BR140_related	Homo sapiens
	acetylated histone 3 peptide (H3K14ac)	H3		4	q9uif8	Bromodomain adjacent to zinc finger domain protein 2B	Bromo_BAZ2A_B_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	p55201	Peregrin	Bromo_brd1_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	o60885	Bromodomain-containing protein 4	Bromo_Brdt_I_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	o15164	Transcription intermediary factor 1-alpha	Bromo_tif1_like	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	4	q99549	M-phase phosphoprotein 8	CHROMO	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q13185	Chromobox protein homolog 3	Chromo_shadow	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	4	q8tf76	Serine/threonine-protein kinase haspin	DUF3635	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q7z4v5	Hepatoma-derived growth factor-related protein 2	HDGF_related	Homo sapiens
	HISTONE H3.1T	H3	Homo sapiens	4	o75164	Lysine-specific demethylase 4A	JmjC	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	o75164	Lysine-specific demethylase 4A	JmjC	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	o94953	Lysine-specific demethylase 4B	JmjC	Homo sapiens
p49450	Histone H3-like centromeric protein A	H3	Homo sapiens	4	q9bv86	N-terminal Xaa-Pro-Lys N-methyltransferase 1	Methyltransf_PK	Homo sapiens
	10-mer peptide from histone H3	H3		4	q9um07	Protein-arginine deiminase type-4	PAD	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	p55197	Protein AF-10	PHD_AF10_AF17	Homo sapiens
	Histone H3	H3		4	q96bd5	PHD finger protein 21A	PHD_PHF21A	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	p23497	Nuclear autoantigen Sp-100	PHD_TIF1_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q9upn9	E3 ubiquitin-protein ligase TRIM33	PHD_TIF1gamma	Homo sapiens
	Histone H3 peptide	H3	Homo sapiens	4	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	4	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
	histone H3 peptide	H3		4	q96t88	E3 ubiquitin-protein ligase UHRF1	PHD_UHRF1	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q92784	Zinc finger protein DPF3	PHD1_DPF3	Homo sapiens
	H3K4me0	H3		4	q9ugl1	Lysine-specific demethylase 5B	PHD1_KDM5B	Homo sapiens
k7emv3	Histone H3	H3	Homo sapiens	4	q92794	Histone acetyltransferase KAT6A	PHD1_MOZ	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q92794	Histone acetyltransferase KAT6A	PHD1_MOZ	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q14839	Chromodomain-helicase-DNA-binding protein 4	PHD2_CHD_II	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q92784	Zinc finger protein DPF3	PHD2_d4	Homo sapiens
k7emv3	Histone H3	H3	Homo sapiens	4	q92794	Histone acetyltransferase KAT6A	PHD2_KAT6A_6B	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q92794	Histone acetyltransferase KAT6A	PHD2_KAT6A_6B	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	4	q9bz95	Histone-lysine N-methyltransferase NSD3	PHD5_NSD3	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q9byw2	Histone-lysine N-methyltransferase SETD2	PostSET	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	4	q9byw2	Histone-lysine N-methyltransferase SETD2	PostSET	Homo sapiens
q6nxt2	Histone H3.3C	H3	Homo sapiens	4	q8nez4	Histone-lysine N-methyltransferase 2C	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q9h9b1	Histone-lysine N-methyltransferase EHMT1	SET	Homo sapiens
	Histone H3	H3		4	q9h9b1	Histone-lysine N-methyltransferase EHMT1	SET	Homo sapiens
	Mono-Methylated H3K9 Peptide	H3		4	q9h9b1	Histone-lysine N-methyltransferase EHMT1	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q96kq7	Histone-lysine N-methyltransferase EHMT2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q15910	Histone-lysine N-methyltransferase EZH2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q9byw2	Histone-lysine N-methyltransferase SETD2	SET	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	4	q9byw2	Histone-lysine N-methyltransferase SETD2	SET	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q9nxa8	NAD-dependent protein deacylase sirtuin-5, mitochondrial	SIRT5_Af1_CobB	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	o75164	Lysine-specific demethylase 4A	TUDOR	Homo sapiens
q6txq4	H3L-like histone	H3	Homo sapiens	4	o43189	PHD finger protein 1	TUDOR	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	q5t6s3	PHD finger protein 19	TUDOR	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	p62979	Ubiquitin-40S ribosomal protein S27a	Ubiquitin	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
	N-alpha acetylated form of histone H3	H3		4	p61964	WD repeat-containing protein 5	WD40	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	p42568	Protein AF-9	YEATS	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	4	p42568	Protein AF-9	YEATS	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	4	o95619	YEATS domain-containing protein 4	YEATS	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	5	p63104	14-3-3 protein zeta/delta	14-3-3_beta_zeta	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	5	p46100	Transcriptional regulator ATRX	ADDz_ATRX	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	5	p46100	Transcriptional regulator ATRX	ADDz_ATRX	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	5	q9y6k1	DNA (cytosine-5)-methyltransferase 3A	ADDz_Dnmt3a	Homo sapiens
p84243	Histone H3.3	H3	Homo sapiens	5	q86x55	Histone-arginine methyltransferase CARM1	AdoMet_MTases	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	5	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
	N-terminal fragment of histone H3	H3		5	o15392	Baculoviral IAP repeat-containing protein 5	BIR	Homo sapiens
q71di3	Histone H3.2	H3	Homo sapiens	5	p55201	Peregrin	BR140_related	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	5	q03164	Histone-lysine N-methyltransferase 2A	Bromo_ALL-1	Homo sapiens
	acetylated histone 3 peptide (H3K14ac)	H3		5	q9uif8	Bromodomain adjacent to zinc finger domain protein 2B	Bromo_BAZ2A_B_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	5	p55201	Peregrin	Bromo_brd1_like	Homo sapiens
p68431	Histone H3.1	H3	Homo sapiens	5	o60885	Bromodomain-containing protein 4	Bromo_Brdt_I_like	Homo sapiens
